"Country Name","Country Code","Indicator Name","Indicator Code","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Honduras","HND","Debt stock rescheduled (current US$)","DT.DXR.DPPG.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3884000","0","6589000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Honduras","HND","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","49854000","43793000","42032000","27411000","104335000","143691341.5","103561698.9","209325805.2","247808478.4","277215553.4","356871974.2","336729313.7","264278618.8","265796714.7","287923747.3","358972641.5","225227056.2","255373000.1","320379059.2","202176659.3","429425141.3","272315685.7","410207867.3","577663181.6","353688140.7","350138086.5","459646991.5","667268699.9","428626464.7","709516007.4","346779213.7","385057392.4","296954111.7","315669692.8","641694155.7","480802548.9","342102069.3","385365829","648960082.3","702834575.5","904262483.8","1554440890.4","1347781772.2","2443604388.3","899732262.5","1453224991.4","895593914.9","2597900147","270995991.9","271661829.8","196097137.3","139019805.4","90571186.9","45769705.6","25946506.7","6370273.2",
"Honduras","HND","Disbursements on external debt, long-term + IMF (DIS, current US$)","DT.DIS.DLTF.CD","56104000","43793000","42032000","27411000","132044632","143691341.5","103561698.9","209325805.2","247808478.4","287002851.1","386002118.2","361140217.7","332378618.8","314866714.7","287923747.3","358972641.5","225227056.2","255373000.1","320379059.2","202176659.3","458275044.4","275463344.9","491625670.9","587130722.7","353688140.7","380998696.9","459646991.5","667268699.9","493073395.4","813437838.2","368081144.5","405617836.3","296954111.7","315669692.8","671841254","495828574","357067755","385365829","648960082.3","702834575.5","904262483.8","1554440890.4","1347781772.2","2443604388.3","899732262.5","1453224991.4","895593914.9","2597900147","","","","","","","","",
"Honduras","HND","Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)","DT.DIS.DPNG.CD","9800000","21900000","17400000","2900000","42400000","28900000","0","66600000","70800000","54100000","81300000","58800000","27900000","13300000","3500000","11916000","17499000","14194000","17391000","20118000","7625000","22957000","29374000","15789000","32030000","61699000","147269000","106332000","226332000","254266000","183811000","116860000","123415000","108169000","240473000","179258000","132516000","154901000","217926000","456700000","451900000","996298000","834680000","841419000","317796000","892588000","531482000","1462634000","","","","","","","","",
"Honduras","HND","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","DT.DIS.DPPG.CD","40054000","21893000","24632000","24511000","61935000","114791341.5","103561698.9","142725805.2","177008478.4","223115553.4","275571974.2","277929313.7","236378618.8","252496714.7","284423747.3","347056641.5","207728056.2","241179000.1","302988059.2","182058659.3","421800141.3","249358685.7","380833867.3","561874181.6","321658140.7","288439086.5","312377991.5","560936699.9","202294464.7","455250007.4","162968213.7","268197392.4","173539111.7","207500692.8","401221155.7","301544548.9","209586069.3","230464829","431034082.3","246134575.5","452362483.8","558142890.4","513101772.2","1602185388.3","581936262.5","560636991.4","364111914.9","1135266147","","","","","","","","",
"Honduras","HND","EBRD, private nonguaranteed (NFL, current US$)","DT.NFL.NEBR.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Honduras","HND","Exports of goods, services and primary income (current US$)","BX.GSR.TOTL.CD","","","","","336799999.930203","350850000","463350000","593850000","706500000","859200000","967450000","903200000","783500000","814950000","863150000","924250000","1024800000","965300000","1047800000","1085200000","1053200000","1055400000","1102700000","1240100000","1367900000","1667100000","1982900000","2261400000","2484500000","2310900000","2693836069.7158","2661109376.66089","2763360801.41879","2820712346.4448","3324972876.19741","3816910249.70997","4135566682.33915","4641411998.52316","5013288516.86049","4318254630.55641","4992872077.32504","6290146495.5711","6729011824.58548","6307037916.68477","6815499229.03553","6988433486.74027","6912676351.98265","7588667821.88208","","","","","","","","",
"Honduras","HND","External debt stocks (% of exports of goods, services and primary income)","DT.DOD.DECT.EX.ZS","","","","","104.360290015689","128.558436739347","95.5335237509442","140.977107451377","144.991419957537","148.791569238827","162.56609577756","200.033776782551","248.692635902999","274.558758696853","278.926557249609","309.00982285096","302.390544525761","354.275799119445","326.997989081886","321.815510431257","362.393658526396","330.060192116733","360.053328285118","357.414919369406","350.352747284158","294.524368046308","242.379685359827","218.580956036084","205.242851253773","241.575030334502","208.41493337389","193.834416335504","198.725250104167","200.550146916964","186.634378452342","135.455796580306","96.4243898793693","64.6310847874418","69.5969191592628","88.12918108096","79.6462805758586","69.7536373562892","75.1223170574737","108.306663975006","107.532005006728","108.539492851897","109.643880768787","114.261027881565","","","","","","","","",
"Honduras","HND","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","22.605946530554","27.6752725548478","28.5208931734941","29.1183480112762","34.4256079040157","41.1915319908676","34.3143100354384","52.3081898627988","55.341135044331","59.5582200176618","64.7620202272592","67.2888294934823","71.8740968780137","76.2356607195172","76.0680751627172","82.1404466140415","85.5458456184148","87.2894055986702","90.8839240205829","102.780566511391","136.464778012481","124.246701184129","128.32068214598","134.967967921686","147.567015965897","134.574322942081","127.293661296831","111.061102666299","102.125786570413","107.170487597588","81.5642126939002","70.5596036600308","73.4174851541341","72.7332404517639","74.5679893615411","56.0820382313137","38.6667440553138","25.254480131474","26.295248714507","27.2773091990257","26.3231971058293","26.2267420978276","29.2970596227616","39.8601337586552","40.403182405352","38.8120152292202","37.6599344482816","40.6477065806124","","","","","","","","",
"Honduras","HND","External debt stocks, concessional (DOD, current US$)","DT.DOD.ALLC.CD","100085000","115526000","130136000","140822000","164406000","180852000","207446500","242770002.8","308490898.1","354878346.9","398560909.7","467597355.5","568125945.1","684562429.5","813819713.6","932576994","1017814692.6","1139257999.3","1221119145","1260483047.3","1447696508.1","1157205774.1","1687128889.6","1942051058.2","2173569588.8","2277658002.4","2391520450.9","2438773530.4","2487134894.6","2896103644","2910024896.2","2954363761.7","3223252180.1","3623811699.9","4021295444.4","3450345125.8","2409448793.2","1481596808.2","1839826119.7","2020019584.7","2244141187.7","2522115210","2796466989.9","3030675335","3111754059","3370976371.7","3497868361.6","3338252968","","","","","","","","",
"Honduras","HND","External debt stocks, long-term (DOD, current US$)","DT.DOD.DLXF.CD","158332049.5","195525800.6","221179512.3","256095856.2","330940024.7","431402929.3","423159074.9","682981446.7","851355382","1003474388.2","1267709838.8","1511081318.7","1677477096.5","1934533835.9","2059238896","2406263806.8","2627681314.2","2933837224.4","2974983603.9","3056758557.7","3583827797.4","3256288772.8","3678006065.9","4090179070.9","4358441962.5","4430921967.3","4329540271.9","4409872385.3","4454985897","4897089415.1","5000025033.3","4584861570.9","4745136404.1","5024720239.1","5557851532.3","4653629601.2","3643669317.2","2620685518.7","2962874028.2","3330345447.1","3381902232.5","3905085749.4","4444294653.9","6115823712.8","6639813740.9","6921295534.2","6976251160.5","8139821571.4","","","","","","","","",
"Honduras","HND","External debt stocks, long-term private sector (DOD, current US$)","DT.DOD.PRVS.CD","21195000","38462000","46825000","64534000","91243000","99261000","11052000","161424000","198260000","211846000","328002000","344474000","327732280","354095217.6","320800414.9","305671837.5","281650918.5","262195178.5","238339831.3","217818093.8","177764507.9","153967071.9","144884000","122827000","126971000","148501000","240116000","281362000","433192000","563084000","579964000","507307000","467725000","410542000","568196000","508748000","635144000","623520000","656728000","879700000","578801000","718700000","797981000","946101000","1112001000","1041919000","959600000","1107400000","","","","","","","","",
"Honduras","HND","External debt stocks, long-term public sector (DOD, current US$)","DT.DOD.PUBS.CD","137137049.5","157063800.6","174354512.3","191561856.2","239697024.7","332141929.3","412107074.9","521557446.7","653095382","791628388.2","939707838.8","1166607318.7","1349744816.5","1580438618.3","1738438481.1","2100591969.3","2346030395.7","2671642045.9","2736643772.6","2838940463.9","3406063289.5","3102321700.9","3533122065.9","3967352070.9","4231470962.5","4282420967.3","4089424271.9","4128510385.3","4021793897","4334005415.1","4420061033.3","4077554570.9","4277411404.1","4614178239.1","4989655532.3","4144881601.2","3008525317.2","1997165518.7","2306146028.2","2450645447.1","2803101232.5","3186385749.4","3646313653.9","5169722712.8","5527812740.9","5879376534.2","6016651160.5","7032421571.4","","","","","","","","",
"Honduras","HND","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)","DT.DOD.DPNG.CD","19200000","36300000","44600000","62400000","89200000","95800000","0","140700000","165000000","157900000","191100000","171700000","158700000","194800000","162200000","141395000","124908000","114474000","101315000","84018000","66385000","74843000","90210000","88401000","100113000","122948000","216091000","259300000","411846000","542452000","560046000","506071000","467725000","410542000","568196000","508748000","635144000","623520000","656728000","879700000","578801000","718700000","797981000","946101000","1112001000","1041919000","959600000","1107400000","","","","","","","","",
"Honduras","HND","External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)","DT.DOD.DPPG.CD","139132049.5","159225800.6","176579512.3","193695856.2","241740024.7","335602929.3","423159074.9","542281446.7","686355382","845574388.2","1076609838.8","1339381318.7","1518777096.5","1739733835.9","1897038896","2264868806.8","2502773314.2","2819363224.4","2873668603.9","2972740557.7","3517442797.4","3181445772.8","3587796065.9","4001778070.9","4258328962.5","4307973967.3","4113449271.9","4150572385.3","4043139897","4354637415.1","4439979033.3","4078790570.9","4277411404.1","4614178239.1","4989655532.3","4144881601.2","3008525317.2","1997165518.7","2306146028.2","2450645447.1","2803101232.5","3186385749.4","3646313653.9","5169722712.8","5527812740.9","5879376534.2","6016651160.5","7032421571.4","","","","","","","","",
"Honduras","HND","External debt stocks, short-term (DOD, current US$)","DT.DOD.DSTC.CD","0","0","0","0","0","0","0","149000000","173009000","264964000","272212000","241548000","151710051.2","141693228.5","198865108.4","302872193","361697064.5","408881474.9","414583901.2","400148351.3","200663316","193479867","180445735.1","223982079.2","324820432.7","380445835.8","418688355","487377780.9","531568386.4","448862341.4","373540819.5","329252426","523873811.8","432395214.1","422869436.2","321236812.3","284753768.7","316849135.6","465535230.4","249249238.2","374241464","267392639.3","401589880.3","511859258.7","503700353.7","490882782.7","436580186.3","354689259.6","","","","","","","","",
"Honduras","HND","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","158332049.5","195525800.6","221179512.3","256095856.2","351485456.7","451047275.3","442654582.3","837192552.6","1024364382","1278417162.9","1572745693.6","1806705071.9","1948506802.3","2237516604","2407554578.9","2856023287.7","3098898300.3","3419824288.9","3426284929.6","3492341919.2","3816730011.6","3483455267.6","3970308051","4432302415.1","4792475230.1","4910015739.7","4806146781","4942989739.8","5099258639.4","5582557376","5614356649.9","5158145828.3","5491495663.9","5656942754.9","6205542461.2","5170226183.5","3987694941.5","2999794924.1","3489094356.3","3805642442.9","3976636903.5","4387605975.7","5054989597.7","6830942363.2","7328842972.2","7585210264.8","7579326617.3","8670889855.8","","","","","","","","",
"Honduras","HND","External debt stocks, variable rate (DOD, current US$)","DT.DOD.VTOT.CD","19200000","36300000","47600000","65100000","94938000","102292000","22441000","191545000","244436000","310398000","400131000","449620400","461733676.1","504136746.6","479651565.8","528356346.2","557128794.7","605896934.6","619855189.4","616579327.6","752735657.3","747699213.3","727890889.4","773772391.6","814309457","821712063.7","816843188.8","801701445.9","908903523.5","1057310232.8","1057712261.6","936316776.3","870902464.6","791131794.7","918034691","729487659.1","785966552.9","739684888.1","775905523.3","999184320.8","695914650.6","870242097.7","1030805051.4","1224710124.2","1664475319.5","1856753073","1937840013.8","2417914384","","","","","","","","",
"Honduras","HND","Foreign direct investment, net inflows in reporting economy (DRS, current US$)","BX.KLT.DINV.CD.DT","","","","","-1149999.99976168","7000000","5250000","8900000","13150000","28200000","5800000","-3600000","13800000","21000000","20450000","27500000","30000000","38650000","48300000","51000000","43500000","52100000","47600000","26700000","34800000","23200000","60100000","80000000","99000000","237300000","219249000","248896700","286659600","363418100","462946031.343337","536604285.213955","623471705.098886","724507151.327952","1046445987.04613","443416364.931471","591637627.623315","958292029.947773","1019961521.62574","819552771.724921","1164968875.82218","974253789.545273","1181427569.60152","1051004758.12585","","","","","","","","",
"Honduras","HND","GNI (current US$)","NY.GNP.MKTP.CD","700400000","706500000","775499950","879499950","1021000000","1095000000","1289999950","1600499950","1850999950","2146499950","2428500050","2685000000","2711000050","2934999950","3165000000","3476999950","3622500050","3917799950","3769957081.54506","3397862103.44828","2796860894.94163","2803660165.14003","3094051546.95429","3283966176.08692","3247660189.32547","3648553180.39625","3775637162.16216","4450693916.34981","4993115657.31167","5209043554.00697","6883357865.50156","7310338438.34058","7479819898.99415","7777658082.82891","8321992472.01447","9219041152.1334","10312983518.3317","11878268364.5958","13268915590.7283","13951678353.3617","15106967772.6167","16729512035.2117","17254255760.7817","17137279078.2889","18139271552.1072","19543458952.086","20125703159.9688","21331805863.6443","","","","","","","","",
"Honduras","HND","Grants, excluding technical cooperation (current US$)","BX.GRT.EXTA.CD.DT","159999.999999999","1340000","1600000","1410000","6110000","16050000","8460000","8810000","9300000","21340000","19460000","24550000","34260000","62090000","97550000","126390000","146140000","132910000","152870000","71370000","211970000","551690000","163750000","95680000","84440000","123200000","96870000","77910000","168060000","300270000","224060000","201540000","168050000","125850000","250310000","969630000","1588470000","1456920000","410050000","261530000","277800000","180000000","201420000","190980000","214360000","239260000","236920000","0","","","","","","","","",
"Honduras","HND","IDA grants (current US$)","DT.DIS.IDAG.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36815474.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Honduras","HND","IFC, private nonguaranteed (NFL, current US$)","DT.NFL.NIFC.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2456000","-1134500","-6402000","-1831700","-6287115.66","8293524.93","-2000000","84627920.56","29459579.44","372619","-65947969.24","4158823.43","46415777","18508420","19923350","4753784","-17633622","","","","","","","","",
"Honduras","HND","IMF charges (INT, current US$)","DT.INT.DIMF.CD","0","0","0","0","0","1340000","1390000","1050000","500000","16796.7","728095.1","1282588.1","3707298.4","7615907.9","11141768.7","10819100.6","9725724.4","5545799","4331117.1","274333","5894883.7","2739832.1","6075345.8","6148316.1","5093846.4","4512264.3","1871350.9","370168.2","223868.3","3801834.1","5018911.4","4091682.5","2803598.7","1741778.6","1554728.1","1698407.2","1324283.2","1184547.2","403511.9","603896.2","613394.7","208891.7","56756.8","245612.1","94198.9","86745.7","145956.1","91524.7","","","","","","","","",
"Honduras","HND","IMF purchases (DIS, current US$)","DT.DIS.DIMF.CD","6250000","0","0","0","27709632","0","0","0","0","9787297.7","29130144","24410904","68100000","49070000","0","0","0","0","0","0","28849903.1","3147659.2","81417803.6","9467541.1","0","30860610.4","0","0","64446930.7","103921830.8","21301930.8","20560443.9","0","0","30147098.3","15026025.1","14965685.7","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Honduras","HND","IMF repurchases (AMT, current US$)","DT.AMT.DIMF.CD","0","0","0","7452656.3","0","0","0","14594687.5","13200217","0","0","0","0","0","1630000","19028952.7","51840351.8","46020701.4","36382996.8","411499.5","34691838.8","1931020.6","0","2958955.7","16039100.4","43679749.9","37869812.5","8776702.1","1839790.3","3708368.5","4918569.6","7362293.9","34976960.9","40791805.6","9166247.3","15420474.9","0","0","0","0","1551873.4","4810721.2","6214162.3","6205727.1","6180661.8","4268729.4","1413689.4","0","","","","","","","","",
"Honduras","HND","IMF repurchases and charges (TDS, current US$)","DT.TDS.DIMF.CD","0","0","0","7452656.3","0","1340000","1390000","15644687.5","13700217","16796.7","728095.1","1282588.1","3707298.4","7615907.9","12771768.7","29848053.3","61566076.2","51566500.4","40714113.9","685832.5","40586722.5","4670852.7","6075345.8","9107271.8","21132946.8","48192014.2","39741163.4","9146870.3","2063658.6","7510202.6","9937481","11453976.4","37780559.6","42533584.2","10720975.4","17118882.1","1324283.2","1184547.2","403511.9","603896.2","2165268.1","5019612.9","6270919.1","6451339.2","6274860.7","4355475.1","1559645.5","91524.7","","","","","","","","",
"Honduras","HND","Imports of goods, services and primary income (current US$)","BM.GSR.TOTL.CD","","","","","473299999.901915","480650000","581350000","736650000","881000000","1071750000","1305750000","1233400000","1041750371.00004","1078650000","1259600000","1289999221.40003","1300299316.13692","1321720736.68","1394171878.17194","1448066491.13279","1384300000","1425100000","1576800000","1713100000","1900200000","2110500000","2545600000","2793100000","3080900000","3247700000","3739719526.88","3854753137.3733","3891199320.91561","4364716077.43491","5273706778.91426","6016380352.9346","6989759888.75325","8428847232.61444","10116578816.1294","7512940877.19538","8556061130.0996","10836499712.6613","11597494314.3866","11474867770.9478","11825581729.5161","11808837044.6046","11502410434.7734","12461803105.9073","","","","","","","","",
"Honduras","HND","Interest arrears, long-term DOD (US$)","DT.IXA.DPPG.CD","0","0","0","0","0","0","0","0","9000","964000","212000","1548000","3710051.2","10693228.5","29865108.4","43872193","63697064.5","108881474.9","139583901.2","173084351.3","90663316","76799867","55415735.1","97372079.2","67820432.7","61005835.8","60428355","62377780.9","63908386.4","47602341.4","35140819.5","10392426","45643811.8","60395214.1","52869436.2","11836812.3","4053768.7","5249135.6","2835230.4","9949238.2","11141464","6192639.3","6089880.3","3559258.7","3353353.7","3300782.7","5280186.3","4515259.6","","","","","","","","",
"Honduras","HND","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","0","0","0","0","0","0","0","0","9000","579000","0","0","2019051.2","3418288","4764868.4","7698429.9","16393383.6","37356725","43846995.4","62465883.1","35303082","38826585.7","30062731.5","41580529.6","39383444.7","31397111.3","36162992.6","37912008.4","35032164.8","15128462.9","9126553.3","2192631.9","34028997.7","50049448.1","44298329.4","10117381.4","3081824.7","3861300.7","1199184.2","7975984.2","9205842.6","4196848.4","3838400.9","1011758.2","1062428.2","1204854.2","3487060.8","2496348.1","","","","","","","","",
"Honduras","HND","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","0","0","0","0","0","0","0","0","0","385000","212000","1548000","1691000","7274940.5","25100240","36173763.1","47303680.9","71524749.9","95736905.8","110618468.2","55360234","37973281.3","25353003.6","55791549.6","28436988","29608724.5","24265362.4","24465772.5","28876221.6","32473878.5","26014266.2","8199794.1","11614814.1","10345766","8571106.8","1719430.9","971944","1387834.9","1636046.2","1973254","1935621.4","1995790.9","2251479.4","2547500.5","2290925.5","2095928.5","1793125.5","2018911.5","","","","","","","","",
"Honduras","HND","Interest forgiven (current US$)","DT.IXF.DPPG.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5786000","10524000","0","1508692","1282988.4","233671.4","289593.1","1856000","138099.4","12576000","9404587","4591208.1","22978904.3","10902142.1","2848441.3","19125508.7","85241141.6","19055514","6508854.8","6335537","439000","415000","15390000","366000","1640311.2","890788.8","0","136434.5","374159.4","","","","","","","","",
"Honduras","HND","Interest payments on external debt (% of exports of goods, services and primary income)","DT.INT.DECT.EX.ZS","","","","","4.33585059472277","5.67675359840388","5.53524279702169","5.80381542477056","6.56641012031139","7.30072028631285","12.6630116491808","15.6285801815766","19.7995773452457","15.1900417817044","13.5979894919771","14.4214321666216","14.459493569477","13.597628581788","15.6768428707769","7.160939237007","17.3050996297","15.6107340818647","16.216617602249","13.4788802596565","14.4032095182396","13.6893722812069","9.47894810630894","9.11042780578403","8.77648006037432","7.89003375308321","4.95412806667481","3.6085679507279","3.94946790675924","3.62334311149512","3.60349830092528","2.68043517941702","2.9635212103672","2.14791293321345","1.84893567741534","1.74155452454896","1.21335084820472","1.28947112212902","1.37885935585669","2.15352597359038","2.99389085146849","3.14909646371482","3.50269432664172","3.17699223314016","","","","","","","","",
"Honduras","HND","Interest payments on external debt (% of GNI)","DT.INT.DECT.GN.ZS","0.746316847515705","1.0091821656051","1.09801684706749","1.36935977085616","1.4302786287953","1.81889406392694","1.98818205380551","2.15344948308183","2.50630409255278","2.92232891503212","5.04460793402084","5.25725646927374","5.72223111910308","4.21775971410153","3.70840588625592","3.8334796869928","4.09056971855666","3.35029634935801","4.35713075897086","2.28704138761654","6.51649531907819","5.87644999021382","5.77949783920138","5.08993044195032","6.06656766762661","6.25495954194136","4.97818126920765","4.62901332403842","4.36704578995073","3.5002738623628","1.93882246728539","1.31359089473015","1.45909994456787","1.31407276344072","1.43974344488919","1.10976622635342","1.18838933061561","0.839293115292338","0.698568615997296","0.539037361636705","0.401013999710856","0.484829577989384","0.537743327712191","0.792562804629084","1.12489968141139","1.12606735757239","1.20308801374757","1.13019680021976","","","","","","","","",
"Honduras","HND","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","5227203.2","7129872","8515120.1","12043518.5","14603144.8","18576890","24257547.5","33415957.9","45891687.5","62710992","85380211.1","98874748.1","115422390.1","101175337.6","93229277.6","106470986.2","120455165.7","98712109.7","134930842.5","54436179.6","161194425.6","152041855.4","166702296.5","156582278","181953656.6","205833261","166094711.1","182155046.2","191895778.8","154271955.9","108133177.4","75993257.6","95694449.3","91523307.9","105260613","83482397.9","102469112.6","80646941.4","76555968.1","68098862.7","56077661","77215730.9","88766852.3","129645087.6","198075409","214259766.1","236918966.3","236977862.6","257554234.2","245990147.3","233030297.5","178606690","170206019.4","161643875.2","133811105.6","96724629.7",
"Honduras","HND","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","1000000","1700000","2500000","4100000","5900000","6100000","6400000","8800000","12000000","14100000","24600000","17500000","15400000","14600000","10200000","7854000","6615000","6238000","6761000","3196000","1209000","4132000","1695000","327000","1854000","4750000","5478000","20176000","22675000","32218000","31133000","24244000","18389000","13032000","11022000","19879000","37094000","27796000","27299000","27082000","10210000","18600000","18800000","18500000","20207000","22000000","20100000","18500000","48680000","36010000","24673000","18004000","12670000","8669000","5335000","2667000",
"Honduras","HND","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","DT.INT.DPPG.CD","4227203.2","5429872","6015120.1","7943518.5","8703144.8","12476890","17857547.5","24615957.9","33891687.5","48610992","60780211.1","81374748.1","100022390.1","86575337.6","83029277.6","98616986.2","113840165.7","92474109.7","128169842.5","51240179.6","159985425.6","147909855.4","165007296.5","156255278","180099656.6","201083261","160616711.1","161979046.2","169220778.8","122053955.9","77000177.4","51749257.6","77305449.3","78491307.9","94238613","63603397.9","65375112.6","52850941.4","49256968.1","41016862.7","45867661","58615730.9","69966852.3","111145087.6","177868409","192259766.1","216818966.3","218477862.6","","","","","","","","",
"Honduras","HND","Interest payments on external debt, short-term (INT, current US$)","DT.INT.DSTC.CD","0","0","0","0","0","0","0","0","0","0","36400000","41000000","36000000","15000000","13000000","16000000","18000000","27000000","25000000","23000000","15168000","9974000","6043000","4421000","9974000","17870000","19992000","23498000","25932000","24257000","20304000","15943000","10640000","8939000","13000000","17129000","18765000","17862000","15733000","6502000","3890000","3685000","3960000","5933000","5879000","5726000","5065000","4022000","","","","","","","","",
"Honduras","HND","Interest payments on external debt, total (INT, current US$)","DT.INT.DECT.CD","5227203.2","7129872","8515120.1","12043518.5","14603144.8","19916890","25647547.5","34465957.9","46391687.5","62727788.7","122508306.2","141157336.2","155129688.5","123791245.5","117371046.3","133290086.8","148180890.1","131257908.7","164261959.6","77710512.6","182257309.3","164755687.5","178820642.3","167151594.1","197021503","228215525.3","187958062","206023214.4","218051647.1","182330790","133456088.8","96027940.1","109138048","102204086.5","119815341.1","102309805.1","122558395.8","99693488.6","92692480","75204758.9","60581055.7","81109622.6","92783609.1","135823699.7","204048607.9","220072511.8","242129922.4","241091387.3","","","","","","","","",
"Honduras","HND","Interest rescheduled (capitalized) (current US$)","DT.IXR.DPPG.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10156000","140374551.1","22827094.9","33641359.5","31722233.9","17027626.9","7672079.7","21145350.4","3402640.1","0","45407833.6","37650464.8","35894142.7","6560225","518330.8","21795063.6","12800530.9","0","4169.8","0","0","0","2809647","0","0","0","0","0","0","","","","","","","","",
"Honduras","HND","Interest rescheduled, official (current US$)","DT.IXR.OFFT.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10156000","78132657.5","10356348.1","20655362.5","22413331.4","11357381.1","3905882.6","16665350.4","3122567.4","0","43061926.3","28970531.5","29851741.9","4889909.9","518330.8","18828130.1","11217396.9","0","4169.8","0","0","0","2809647","0","0","0","0","0","0","","","","","","","","",
"Honduras","HND","Interest rescheduled, private (current US$)","DT.IXR.PRVT.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62241893.6","12470746.8","12985997","9308902.5","5670245.8","3766197.1","4480000","280072.7","0","2345907.3","8679933.3","6042400.8","1670315.1","0","2966933.5","1583134","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Honduras","HND","Multilateral debt (% of total external debt)","DT.DOD.MLAT.ZS","65.8565","60.5715","59.0529","56.9985","48.7647","51.1343","60.4292","38.3252","39.2969","35.9176","35.4545","35.4611","36.4785","36.7119","40.5407","41.0301","42.4465","42.8761","43.0992","45.498","43.9796","50.0489","47.329","45.6768","44.4194","45.0928","45.0726","47.9241","47.7604","47.7805","49.5657","50.0065","49.2837","51.7921","52.0191","61.7165","57.4266","42.6195","41.1715","39.9764","47.6761","53.1814","54.4618","47.3082","48.1853","49.8538","51.0693","47.2186","","","","","","","","",
"Honduras","HND","Multilateral debt service (TDS, current US$)","DT.TDS.MLAT.CD","6289000","7982000","10486000","13667000","14108000","14878500","24075500","30878000","37665500","46267000","51357000","54325500","72637812.8","67048813.4","71969960.2","94846987.2","121881559.7","117827172.7","169250425.1","57497429","293036671.2","203056184.1","244124406.5","226123634.3","271799405.8","270917959.5","343431822.5","232205194.9","215804980.2","234159064.9","156480202.9","89690519.3","127587845.6","153977599","149283840.8","174586240","95667740.7","73162559","68591131.2","65449826.9","82802344.7","90654511.3","95758362.6","108210960.5","153900013.6","182635190.2","222001684.3","242610421","","","","","","","","",
"Honduras","HND","Net change in interest arrears (current US$)","DT.IXA.DPPG.CD.CG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33500450.1","-82421035.3","-13863449","-21384131.9","41956344.1","-29551646.5","-6814596.9","-577480.8","1949425.9","1530605.5","-16306045","-12461521.9","-24748393.5","35251385.8","14751402.3","-7525777.9","-41032623.9","-7783043.6","1195366.9","-2413905.2","7114007.8","1192225.8","-4948824.7","-102759","-2530621.6","-205905","-52571","1979403.6","-764926.7","","","","","","","","",
"Honduras","HND","Net financial flows, bilateral (NFL, current US$)","DT.NFL.BLAT.CD","6424000","487000","2831000","1464000","12810000","33237341.5","27156361.9","23171305.2","35119024.6","33391813.1","35429808.6","90101632.8","95420982.9","60029191.7","77773443.6","104400841","61959766.7","112559428.7","83764026.4","39982713","167704552.5","63677010.9","50130018.7","66592783.7","39232192.7","-35818170","-47528735.8","-15338702.6","-36393546.3","51566322.2","35425644.9","34108288.1","22187841.4","34169981.7","67819455.5","29355452","-13268851.2","13519405.4","216233956.2","63796533","4025803.3","41496582.9","16953840.4","-33318664.4","-19759259.1","136668884.6","96025941.5","102204022.8","","","","","","","","",
